Genome_ID,sample_latitude,sample_longitude
MarMAG_000833,-8.90095,-140.3002
MarMAG_000834,-9.1528,-140.525
MarMAG_000835,22.34,114.27
MarMAG_000836,22.34,114.27
MarMAG_000837,22.2,39.04
MarMAG_000838,22.2,39.04
MarMAG_078711,48.59166667,-123.505
MarMAG_000839,22.2,39.04
MarMAG_000840,22.2,39.04
MarMAG_000841,22.2,39.04
MarMAG_000842,22.2,39.03
MarMAG_000843,22.2,39.04
MarMAG_000844,22.34,114.27
MarMAG_000845,-8.90095,-140.3002
MarMAG_000846,-8.90095,-140.3002
MarMAG_020557,-9.1528,-140.525
MarMAG_037062,78.95,12
MarMAG_078712,48.59166667,-123.505
MarMAG_037063,85.02,43.08
MarMAG_037042,75,-151.19
MarMAG_037064,84.6,111.08
MarMAG_037065,80.03,179.55
MarMAG_037066,80,161.52
MarMAG_037067,74.99,-159.86
MarMAG_037068,80,161.52
MarMAG_037069,67.1398,0.2399
MarMAG_037070,72.5702,44.1378
MarMAG_037071,78.9393,79.3224
MarMAG_078713,48.59166667,-123.505
MarMAG_037072,78.9343,79.0758
MarMAG_037073,79.2128,66.4256
MarMAG_037074,79.4086,66.2404
MarMAG_037075,77.2314,73.2248
MarMAG_037076,74.801,76.1178
MarMAG_037077,74.8283,76.2096
MarMAG_037078,78.2855,91.788
MarMAG_037079,78.3476,91.625
MarMAG_037080,77.9162,117.0742
MarMAG_037081,77.9842,116.5627
MarMAG_078714,48.59166667,-123.505
MarMAG_037082,71.5697,160.9403
MarMAG_037083,71.0704,174.9916
MarMAG_037043,73.3183,-168.8586
MarMAG_037084,74.3048,-85.6984
MarMAG_037085,74.3102,-85.8462
MarMAG_037086,74.3368,-85.5811
MarMAG_037087,72.4731,-71.9124
MarMAG_037088,72.4077,-71.9524
MarMAG_037089,70.964,-53.5978
MarMAG_037090,69.1115,-51.5727
MarMAG_078715,48.59166667,-123.505
MarMAG_037091,64.7368,-53.0588
MarMAG_037092,61.532,-55.9921
MarMAG_037093,54.1883,7.9
MarMAG_037094,54.1883,7.9
MarMAG_037095,54.1883,7.9
MarMAG_037096,54.1883,7.9
MarMAG_037097,54.1883,7.9
MarMAG_037098,54.1883,7.9
MarMAG_037044,54.1883,7.9
MarMAG_037099,54.1883,7.9
MarMAG_078716,48.59166667,-123.505
MarMAG_037100,54.1883,7.9
MarMAG_037101,54.1883,7.9
MarMAG_037102,54.1883,7.9
MarMAG_037103,54.1883,7.9
MarMAG_037104,54.1842,7.9
MarMAG_037105,54.1842,7.9
MarMAG_037106,54.1742,7.9
MarMAG_037107,54.1742,7.9
MarMAG_037108,54.1742,7.9
MarMAG_037109,73.2247,-150.2247
MarMAG_078717,48.59166667,-123.505
MarMAG_037110,73.2247,-150.2247
MarMAG_037111,75.235,-150.0691
MarMAG_037112,75.235,-150.0691
MarMAG_037113,77.0991,-150.2252
MarMAG_037114,77.0991,-150.2252
MarMAG_037115,79.2466,-150.0613
MarMAG_037116,79.2466,-150.0613
MarMAG_037117,46.61,152.052
MarMAG_007917,48.59166667,-123.505
MarMAG_037119,54.5381,10.0478
MarMAG_078718,48.59166667,-123.505
MarMAG_005493,58.1,176.4
MarMAG_005494,58.1,176.4
MarMAG_005495,67.1705,0.44225
MarMAG_005496,48.59166667,-123.505
MarMAG_037120,54.1883,7.9
MarMAG_005497,54.1883,7.9
MarMAG_005498,54.1883,7.9
MarMAG_005499,54.1883,7.9
MarMAG_037121,-69.94,-115.24
MarMAG_037122,-70.75,-169
MarMAG_010986,65.446,23.2973
MarMAG_078719,48.59166667,-123.505
MarMAG_037129,-47.1608,-57.8856
MarMAG_069512,54.1883,7.9
MarMAG_069513,54.1883,7.9
MarMAG_069514,54.1883,7.9
MarMAG_037130,54.1883,7.9
MarMAG_069515,54.1842,7.9
MarMAG_037131,54.1742,7.9
MarMAG_069782,48.59166667,-123.505
MarMAG_069783,54.1883,7.9
MarMAG_037133,54.1883,7.9
MarMAG_078720,48.59166667,-123.505
MarMAG_069784,54.1883,7.9
MarMAG_069785,54.1883,7.9
MarMAG_069786,54.1883,7.9
MarMAG_069787,54.1883,7.9
MarMAG_069788,54.1742,7.9
MarMAG_037134,42.52,3.18
MarMAG_069789,33.55,-118.4
MarMAG_069790,36.8313,-121.9047
MarMAG_037135,33.55,-118.4
MarMAG_037136,36.8313,-121.9047
MarMAG_078721,48.59166667,-123.505
MarMAG_037137,36.8313,-121.9047
MarMAG_037138,33.55,-118.4
MarMAG_037139,33.55,-118.4
MarMAG_074788,42.52,3.18
MarMAG_122337,22.34,114.27
MarMAG_122338,22.2,39.04
MarMAG_122339,22.2,39.04
MarMAG_122340,22.2,39.04
MarMAG_122341,22.2,39.04
MarMAG_122342,22.2,39.04
MarMAG_078722,48.59166667,-123.505
MarMAG_122343,22.2,39.04
MarMAG_122344,22.2,39.04
MarMAG_122345,22.2,39.04
MarMAG_122346,22.2,39.04
MarMAG_122347,22.2,39.03
MarMAG_122348,22.2,39.04
MarMAG_122349,22.2,39.04
MarMAG_121280,22.34,114.27
MarMAG_121281,22.34,114.27
MarMAG_037154,54.1883,7.9
MarMAG_078723,48.59166667,-123.505
MarMAG_037155,54.1883,7.9
MarMAG_037156,54.1742,7.9
MarMAG_037157,54.1742,7.9
MarMAG_037158,54.1742,7.9
MarMAG_007863,54.1883,7.9
MarMAG_007864,54.1883,7.9
MarMAG_007865,54.1883,7.9
MarMAG_007866,54.1883,7.9
MarMAG_007867,54.1883,7.9
MarMAG_037160,54.1883,7.9
MarMAG_078724,48.59166667,-123.505
MarMAG_007868,54.1883,7.9
MarMAG_007869,54.1742,7.9
MarMAG_007870,54.1742,7.9
MarMAG_037173,22.34,114.27
MarMAG_037174,22.2,39.04
MarMAG_037175,22.2,39.04
MarMAG_037176,22.2,39.04
MarMAG_037177,22.2,39.04
MarMAG_037178,22.2,39.04
MarMAG_037179,22.2,39.04
MarMAG_078725,48.59166667,-123.505
MarMAG_037180,22.2,39.04
MarMAG_037181,22.2,39.04
MarMAG_037182,22.2,39.03
MarMAG_037183,22.2,39.04
MarMAG_037184,22.2,39.04
MarMAG_037186,22.2,39.04
MarMAG_037187,22.2,39.04
MarMAG_037188,22.2,39.04
MarMAG_037193,22.34,114.27
MarMAG_037194,22.2,39.04
MarMAG_078726,48.59166667,-123.505
MarMAG_037195,22.2,39.04
MarMAG_037196,22.2,39.04
MarMAG_037198,78.0912,116.1096
MarMAG_037197,77.0991,-150.2252
MarMAG_037199,75.235,-150.0691
MarMAG_037200,79.2466,-150.0613
MarMAG_002478,48.59166667,-123.505
MarMAG_002479,48.59166667,-123.505
MarMAG_002480,54.1883,7.9
MarMAG_002481,54.1883,7.9
MarMAG_078727,48.59166667,-123.505
MarMAG_002482,54.1883,7.9
MarMAG_002483,54.1883,7.9
MarMAG_002484,54.1883,7.9
MarMAG_002485,54.1883,7.9
MarMAG_002486,54.1883,7.9
MarMAG_002487,54.1883,7.9
MarMAG_002488,54.1883,7.9
MarMAG_002489,54.1883,7.9
MarMAG_002490,54.1883,7.9
MarMAG_002491,54.1883,7.9
MarMAG_078728,48.59166667,-123.505
MarMAG_002492,54.1883,7.9
MarMAG_002493,54.1883,7.9
MarMAG_002494,54.1883,7.9
MarMAG_002495,54.1883,7.9
MarMAG_002496,54.1883,7.9
MarMAG_002497,54.1883,7.9
MarMAG_002498,54.1842,7.9
MarMAG_002499,54.1842,7.9
MarMAG_002500,54.1742,7.9
MarMAG_002501,54.1742,7.9
MarMAG_092251,-25.8208,-111.7492
MarMAG_010987,65.446,23.2973
MarMAG_078729,48.59166667,-123.505
MarMAG_002502,54.1742,7.9
MarMAG_002503,54.1742,7.9
MarMAG_005623,-32.2401,17.7052
MarMAG_005624,54.1883,7.9
MarMAG_037208,78.95,12
MarMAG_037209,80,161.52
MarMAG_037210,76.1744,1.63035
MarMAG_037211,78.9393,79.3224
MarMAG_037212,79.4086,66.2404
MarMAG_037213,77.2314,73.2248
MarMAG_078730,48.59166667,-123.505
MarMAG_037214,74.801,76.1178
MarMAG_037215,74.8283,76.2096
MarMAG_037216,78.2855,91.788
MarMAG_037217,77.9162,117.0742
MarMAG_037218,77.9842,116.5627
MarMAG_037219,71.5697,160.9403
MarMAG_037220,71.0704,174.9916
MarMAG_037221,73.3183,-168.8586
MarMAG_037222,71.9052,-154.9234
MarMAG_037223,74.3048,-85.6984
MarMAG_078731,48.59166667,-123.505
MarMAG_037224,74.3102,-85.8462
MarMAG_037225,74.3368,-85.5811
MarMAG_037226,72.4731,-71.9124
MarMAG_037227,72.4077,-71.9524
MarMAG_037228,73.2247,-150.2247
MarMAG_037229,79.2466,-150.0613
MarMAG_037230,79.2466,-150.0613
MarMAG_037231,46.61,152.052
MarMAG_037232,53.991,162.388
MarMAG_037234,73.3183,-168.8586
MarMAG_078732,48.59166667,-123.505
MarMAG_037235,72.4731,-71.9124
MarMAG_015691,-61.9794,-49.4315
MarMAG_015692,-62.2444,-49.1898
MarMAG_037236,54.1742,7.9
MarMAG_037240,54.1883,7.9
MarMAG_037241,54.1883,7.9
MarMAG_037242,54.1742,7.9
MarMAG_002924,54.1883,7.9
MarMAG_002925,54.1883,7.9
MarMAG_002926,54.1883,7.9
MarMAG_078733,48.59166667,-123.505
MarMAG_002927,54.1883,7.9
MarMAG_002928,54.1742,7.9
MarMAG_079542,33.454,-118.475
MarMAG_037243,48.59166667,-123.505
MarMAG_037373,48.59166667,-123.505
MarMAG_037374,36.8313,-121.9047
MarMAG_037375,36.8313,-121.9047
MarMAG_037376,36.8313,-121.9047
MarMAG_037377,36.8313,-121.9047
MarMAG_037378,36.8313,-121.9047
MarMAG_078734,48.59166667,-123.505
MarMAG_037379,36.8313,-121.9047
MarMAG_037380,36.8313,-121.9047
MarMAG_037381,36.8313,-121.9047
MarMAG_037382,36.8313,-121.9047
MarMAG_037383,36.8313,-121.9047
MarMAG_037384,36.8313,-121.9047
MarMAG_037385,36.8313,-121.9047
MarMAG_037386,36.8313,-121.9047
MarMAG_037387,36.8313,-121.9047
MarMAG_037388,36.8313,-121.9047
MarMAG_078735,48.59166667,-123.505
MarMAG_037389,36.8313,-121.9047
MarMAG_037390,36.8313,-121.9047
MarMAG_037391,36.8313,-121.9047
MarMAG_037392,36.8313,-121.9047
MarMAG_037393,36.8313,-121.9047
MarMAG_037394,36.8313,-121.9047
MarMAG_037395,36.8313,-121.9047
MarMAG_076577,58.1323,10
MarMAG_076578,42.52,3.18
MarMAG_076579,42.52,3.18
MarMAG_078736,48.59166667,-123.505
MarMAG_076580,42.52,3.18
MarMAG_076581,42.52,3.18
MarMAG_037245,35.387,-127.7427
MarMAG_095222,22.34,114.27
MarMAG_122903,22.43,114.28
MarMAG_122904,22.43,114.28
MarMAG_122905,22.34,114.27
MarMAG_014503,42.52,3.18
MarMAG_037247,42.52,3.18
MarMAG_037248,42.52,3.18
MarMAG_078737,48.59166667,-123.505
MarMAG_037249,42.52,3.18
MarMAG_037251,42.52,3.18
MarMAG_037252,42.52,3.18
MarMAG_037253,22.34,114.27
MarMAG_037255,-29.6994,-101.187
MarMAG_037325,42.1956,17.717
MarMAG_037326,42.1697,17.7268
MarMAG_037327,33.9191,32.8696
MarMAG_037328,33.9268,32.772
MarMAG_037329,39.1208,5.85945
MarMAG_078738,48.59166667,-123.505
MarMAG_037330,39.3744,19.3994
MarMAG_037331,37.3536,-0.286194
MarMAG_037332,37.3536,-0.286194
MarMAG_037333,38.0685,-0.231994
MarMAG_037334,38.0685,-0.231994
MarMAG_037259,37.3536,-0.286194
MarMAG_037335,37.3536,-0.286194
MarMAG_037336,37.3536,-0.286194
MarMAG_037260,38.0685,-0.231994
MarMAG_037337,31.6667,-64.167
MarMAG_011019,65.446,23.2973
MarMAG_078739,48.59166667,-123.505
MarMAG_037338,42.52,3.18
MarMAG_037339,42.52,3.18
MarMAG_037340,42.52,3.18
MarMAG_037341,42.52,3.18
MarMAG_037342,42.52,3.18
MarMAG_037343,42.52,3.18
MarMAG_037344,42.52,3.18
MarMAG_037345,42.52,3.18
MarMAG_037346,42.52,3.18
MarMAG_037347,42.52,3.18
MarMAG_078740,48.59166667,-123.505
MarMAG_037348,42.52,3.18
MarMAG_037349,42.52,3.18
MarMAG_037350,42.52,3.18
MarMAG_037351,42.52,3.18
MarMAG_037352,42.52,3.18
MarMAG_037353,42.52,3.18
MarMAG_037354,42.52,3.18
MarMAG_037355,9.5462,-50.4686
MarMAG_106140,16.8312,-56.2685
MarMAG_018598,33.9268,32.772
MarMAG_078741,48.59166667,-123.505
MarMAG_018599,36.0552,-6.56275
MarMAG_018600,35.7491,14.2948
MarMAG_018601,35.756,14.3109
MarMAG_018602,-32.7888,-87.0805
MarMAG_018603,37.3536,-0.286194
MarMAG_037396,48.59166667,-123.505
MarMAG_037397,48.59166667,-123.505
MarMAG_037398,36.8313,-121.9047
MarMAG_037356,36.8313,-121.9047
MarMAG_037399,36.8313,-121.9047
MarMAG_078742,48.59166667,-123.505
MarMAG_037400,36.8313,-121.9047
MarMAG_037401,36.8313,-121.9047
MarMAG_037402,36.8313,-121.9047
MarMAG_037357,36.8313,-121.9047
MarMAG_037403,36.8313,-121.9047
MarMAG_037404,36.8313,-121.9047
MarMAG_037405,36.8313,-121.9047
MarMAG_037406,36.8313,-121.9047
MarMAG_037407,36.8313,-121.9047
MarMAG_037408,36.8313,-121.9047
MarMAG_078743,48.59166667,-123.505
MarMAG_037409,36.8313,-121.9047
MarMAG_037410,36.8313,-121.9047
MarMAG_037411,36.8313,-121.9047
MarMAG_037412,36.8313,-121.9047
MarMAG_037420,36.8313,-121.9047
MarMAG_037413,36.8313,-121.9047
MarMAG_037414,36.8313,-121.9047
MarMAG_037421,36.8313,-121.9047
MarMAG_037415,36.8313,-121.9047
MarMAG_068859,31.66,-64.16
MarMAG_078744,48.59166667,-123.505
MarMAG_068860,31.66,-64.16
MarMAG_068861,31.66,-64.16
MarMAG_068862,31.66,-64.16
MarMAG_068863,31.66,-64.16
MarMAG_068864,31.66,-64.16
MarMAG_068865,31.6667,-64.167
MarMAG_068866,24.7143,-67.0726
MarMAG_068867,33.4334,-58.0503
MarMAG_068868,28.0905,-67.5015
MarMAG_068869,31.66,-64.16
MarMAG_078745,48.59166667,-123.505
MarMAG_037422,42.52,3.18
MarMAG_068870,42.52,3.18
MarMAG_068871,42.52,3.18
MarMAG_037423,42.52,3.18
MarMAG_037424,33.9191,32.8696
MarMAG_037425,33.9268,32.772
MarMAG_037426,35.7491,14.2948
MarMAG_037427,35.756,14.3109
MarMAG_037430,38.0685,-0.231994
MarMAG_037431,16.8312,-56.2685
MarMAG_100930,10.9107,-44.6678
MarMAG_037432,42.52,3.18
MarMAG_129175,37.0469,1.94895
MarMAG_129176,48.59166667,-123.505
MarMAG_129177,48.59166667,-123.505
MarMAG_037433,48.59166667,-123.505
MarMAG_129178,48.59166667,-123.505
MarMAG_129179,48.59166667,-123.505
MarMAG_129180,54.1883,7.9
MarMAG_129181,54.1883,7.9
MarMAG_129182,42.52,3.18
MarMAG_085778,-12.9426,-96.0891
MarMAG_079532,48.59166667,-123.505
MarMAG_079533,48.59166667,-123.505
MarMAG_079534,48.59166667,-123.505
MarMAG_079535,48.59166667,-123.505
MarMAG_079536,54.1883,7.9
MarMAG_037434,37.0469,1.94895
MarMAG_037435,42.52,3.18
MarMAG_037436,33.55,-118.4
MarMAG_037437,33.55,-118.4
MarMAG_037438,-5.25345,-85.1896
MarMAG_085779,-5.26905,-85.2336
MarMAG_037440,-16.9637,-100.7038
MarMAG_025998,43.6849,-16.845
MarMAG_025999,43.7711,-16.9072
MarMAG_018996,37.0469,1.94895
MarMAG_037441,36.8313,-121.9047
MarMAG_018997,36.8313,-121.9047
MarMAG_037442,36.8313,-121.9047
MarMAG_018998,36.8313,-121.9047
MarMAG_018999,36.8313,-121.9047
MarMAG_019000,36.8313,-121.9047
MarMAG_037549,79.2466,-150.0613
MarMAG_085780,2.08285,-84.5326
MarMAG_037443,36.8313,-121.9047
MarMAG_037444,36.8313,-121.9047
MarMAG_037446,36.8313,-121.9047
MarMAG_019001,36.8313,-121.9047
MarMAG_037445,36.8313,-121.9047
MarMAG_037447,36.8313,-121.9047
MarMAG_019002,36.8313,-121.9047
MarMAG_019003,36.8313,-121.9047
MarMAG_037448,-32.7888,-87.0805
MarMAG_037449,-5.25345,-85.1896
MarMAG_085781,-1.85465,-84.6212
MarMAG_008753,22.34,114.27
MarMAG_008754,22.34,114.27
MarMAG_037450,33.55,-118.4
MarMAG_104365,31.5072,-159.0282
MarMAG_037451,6.33235,-102.9458
MarMAG_037452,-8.9846,-139.2352
MarMAG_037453,22.75,-158
MarMAG_037454,24.54,-156.64
MarMAG_104366,24.58,-156.39
MarMAG_104367,24.5,-156.3
MarMAG_085782,-16.9606,-100.6674
MarMAG_104368,24.35,-156.31
MarMAG_104369,24.28,-156.39
MarMAG_104370,24.57,-156.43
MarMAG_104371,24.47,-156.29
MarMAG_104372,24.4,-156.36
MarMAG_104373,24.4,-156.35
MarMAG_104374,24.41,-156.31
MarMAG_104375,24.41,-156.31
MarMAG_104376,24.35,-156.35
MarMAG_037455,-32.7888,-87.0805
MarMAG_085783,14.2046,-116.6714
MarMAG_037456,-21.1508,-104.8044
MarMAG_037457,-23.2606,-129.4399
MarMAG_037459,-5.25345,-85.1896
MarMAG_122053,22.34,114.27
MarMAG_122054,22.2,39.04
MarMAG_122055,22.2,39.04
MarMAG_122056,22.2,39.04
MarMAG_037463,56.867,11.4339
MarMAG_037464,56.867,11.4339
MarMAG_037465,54.2821,11.568
MarMAG_085784,6.3744,-103.0644
MarMAG_037466,54.2821,11.568
MarMAG_037469,22.34,114.27
MarMAG_037470,22.34,114.27
MarMAG_037479,37.0488,1.9402
MarMAG_037480,33.9191,32.8696
MarMAG_037481,33.9268,32.772
MarMAG_037482,39.1208,5.85945
MarMAG_037483,37.3536,-0.286194
MarMAG_037484,38.0685,-0.231994
MarMAG_037485,38.0685,-0.231994
MarMAG_085785,18.900883,-108.80265
MarMAG_037486,37.3536,-0.286194
MarMAG_037487,37.3536,-0.286194
MarMAG_037488,42.52,3.18
MarMAG_037489,42.52,3.18
MarMAG_037491,-25.8425,-111.7142
MarMAG_037492,-23.1879,-129.547
MarMAG_037503,39.0733,5.88185
MarMAG_037504,35.756,14.3109
MarMAG_037493,39.3874,19.4082
MarMAG_037494,36.4828,15.6501
MarMAG_085786,18.9,-104.5
MarMAG_037505,38.0685,-0.231994
MarMAG_037506,37.3536,-0.286194
MarMAG_037507,38.0685,-0.231994
MarMAG_037508,38.0685,-0.231994
MarMAG_037509,-39.2555,7.72506
MarMAG_037510,-39.2555,7.72506
MarMAG_037511,-39.2555,7.72506
MarMAG_037512,-39.2555,7.72506
MarMAG_037513,42.52,3.18
MarMAG_037514,42.52,3.18
MarMAG_085787,18.8,-104.7
MarMAG_037515,37.3536,-0.286194
MarMAG_037516,33.55,-118.4
MarMAG_037517,33.55,-118.4
MarMAG_037518,33.55,-118.4
MarMAG_018520,33.9191,32.8696
MarMAG_025967,-12.9756,-96.0026
MarMAG_025968,2.0481,-84.5425
MarMAG_025969,-16.9578,-100.663
MarMAG_025970,14.2026,-116.6298
MarMAG_037519,9.84705,-80.053
MarMAG_101345,-12.9426,-96.0891
MarMAG_037524,-33.97,-73.0718
MarMAG_037525,-33.8718,-73.0452
MarMAG_037529,37.0488,1.9402
MarMAG_037530,39.1208,5.85945
MarMAG_014600,38.0685,-0.231994
MarMAG_037531,58.1323,10
MarMAG_037528,54.1883,7.9
MarMAG_037532,54.1883,7.9
MarMAG_037533,54.1883,7.9
MarMAG_037534,54.1883,7.9
MarMAG_101346,14.2046,-116.6714
MarMAG_037535,54.1883,7.9
MarMAG_037536,54.1742,7.9
MarMAG_037537,42.52,3.18
MarMAG_037538,42.52,3.18
MarMAG_037539,42.52,3.18
MarMAG_037540,42.52,3.18
MarMAG_037541,42.52,3.18
MarMAG_037542,42.52,3.18
MarMAG_037546,20.821,63.5136
MarMAG_037547,19.0368,64.5038
MarMAG_037747,22.75,-158
MarMAG_101347,18.900883,-108.80265
MarMAG_037550,-1.85465,-84.6212
MarMAG_037551,18.3992,39.865
MarMAG_037552,-17.0978,53.9788
MarMAG_037553,-17.4256,42.2427
MarMAG_037554,-22.3388,40.3428
MarMAG_037555,-12.9756,-96.0026
MarMAG_037556,-5.25345,-85.1896
MarMAG_037557,-5.25725,-85.3038
MarMAG_037558,2.0262,-84.5648
MarMAG_037559,2.0481,-84.5425
MarMAG_024858,20.8322,63.6004
MarMAG_037560,-8.9846,-139.2352
MarMAG_037561,14.2026,-116.6298
MarMAG_037562,6.33235,-102.9458
MarMAG_037563,7.4141,-79.306
MarMAG_037564,9.84705,-80.053
MarMAG_037565,-8.9846,-139.2352
MarMAG_037566,33.9268,32.772
MarMAG_037567,-21.1508,-104.8044
MarMAG_037568,31.5072,-159.0282
MarMAG_037570,-32.7888,-87.0805
MarMAG_024859,19.0134,64.5698
MarMAG_018521,37.0488,1.9402
MarMAG_018522,37.0469,1.94895
MarMAG_018523,42.1956,17.717
MarMAG_018524,42.1697,17.7268
MarMAG_018525,33.9268,32.772
MarMAG_018526,39.1208,5.85945
MarMAG_018527,39.3744,19.3994
MarMAG_018528,38.0685,-0.231994
MarMAG_018529,37.3536,-0.286194
MarMAG_018530,38.0685,-0.231994
MarMAG_024860,18.7346,66.3896
MarMAG_018531,38.0685,-0.231994
MarMAG_018532,38.0685,-0.231994
MarMAG_018533,37.3536,-0.286194
MarMAG_018534,37.3536,-0.286194
MarMAG_018535,42.52,3.18
MarMAG_018536,42.52,3.18
MarMAG_018537,42.52,3.18
MarMAG_037572,42.52,3.18
MarMAG_018538,42.52,3.18
MarMAG_018539,42.52,3.18
MarMAG_024861,20.8322,63.6004
MarMAG_037573,42.52,3.18
MarMAG_018540,42.52,3.18
MarMAG_018541,42.52,3.18
MarMAG_018542,33.55,-118.4
MarMAG_037575,79.2128,66.4256
MarMAG_018090,71.9052,-154.9234
MarMAG_037576,74.801,76.1178
MarMAG_037577,74.8283,76.2096
MarMAG_037578,71.5697,160.9403
MarMAG_037579,71.0704,174.9916
MarMAG_088410,-12.9426,-96.0891
MarMAG_037580,71.9052,-154.9234
MarMAG_016981,67.1398,0.2399
MarMAG_016982,72.5864,44.1172
MarMAG_016983,-5.26905,-85.2336
MarMAG_016984,14.1746,-116.6627
MarMAG_037581,30.7,122.82
MarMAG_121024,30.7,122.82
MarMAG_037582,22.34,114.27
MarMAG_037583,22.75,-158
MarMAG_037584,22.34,114.27
MarMAG_088411,14.2046,-116.6714
MarMAG_008084,54.1883,7.9
MarMAG_008085,54.1883,7.9
MarMAG_037586,54.1883,7.9
MarMAG_008086,54.1883,7.9
MarMAG_008087,54.1883,7.9
MarMAG_008088,54.1883,7.9
MarMAG_008089,54.1883,7.9
MarMAG_037585,54.1883,7.9
MarMAG_037587,54.1883,7.9
MarMAG_008090,54.1883,7.9
MarMAG_037594,10.91,-44.6678
MarMAG_008091,54.1742,7.9
MarMAG_008092,54.1742,7.9
MarMAG_008093,54.1742,7.9
MarMAG_008094,54.1742,7.9
MarMAG_037590,42.52,3.18
MarMAG_037591,42.52,3.18
MarMAG_037592,36.8313,-121.9047
MarMAG_037588,36.8313,-121.9047
MarMAG_037593,36.8313,-121.9047
MarMAG_008095,36.8313,-121.9047
MarMAG_037598,-5.26905,-85.2336
MarMAG_008096,36.8313,-121.9047
MarMAG_037595,36.8313,-121.9047
MarMAG_037596,37.3536,-0.286194
MarMAG_037597,37.3536,-0.286194
MarMAG_120702,22.2,39.04
MarMAG_120703,22.2,39.04
MarMAG_120704,22.2,39.04
MarMAG_016224,-62.0874,-49.431
MarMAG_015686,-62.2444,-49.1898
MarMAG_017583,72.5364,44.0742
MarMAG_037605,70.2,4.01
MarMAG_017584,78.9343,79.0758
MarMAG_017585,79.2169,66.4788
MarMAG_017586,77.2314,73.2248
MarMAG_017945,67.1398,0.2399
MarMAG_017946,67.1705,0.44225
MarMAG_017947,76.1744,1.63035
MarMAG_017948,71.0704,174.9916
MarMAG_037599,79.2169,66.4788
MarMAG_037600,61.532,-55.9921
MarMAG_037601,61.5441,-55.9866
MarMAG_037748,22.75,-158
MarMAG_037606,61.5441,-55.9866
MarMAG_016577,67.2182,0.2857
MarMAG_037602,22.34,114.27
MarMAG_116083,22.75,-158
MarMAG_116084,22.75,-158
MarMAG_116085,22.75,-158
MarMAG_116086,22.75,-158
MarMAG_116087,22.75,-158
MarMAG_037603,22.34,114.27
MarMAG_037607,22.75,-158
MarMAG_037604,22.75,-158
MarMAG_037615,79.2169,66.4788
MarMAG_037608,22.75,-158
MarMAG_037609,22.75,-158
MarMAG_037610,22.75,-158
MarMAG_127984,22.34,114.27
MarMAG_037611,22.34,114.27
MarMAG_037613,37.3536,-0.286194
MarMAG_092240,37.3536,-0.286194
MarMAG_037614,37.3536,-0.286194
MarMAG_092241,37.3536,-0.286194
MarMAG_016245,-62.0874,-49.431
MarMAG_037620,61.5441,-55.9866
MarMAG_029086,-33.97,-73.0718
MarMAG_029087,-32.7888,-87.0805
MarMAG_037617,-20.4034,-3.1884
MarMAG_029088,-20.3716,-3.215
MarMAG_030334,-20.952,-35.2268
MarMAG_037618,-8.90345,-140.2853
MarMAG_126311,-8.90305,-142.59
MarMAG_126312,-8.9051,-142.5614
MarMAG_015929,-35.1908,26.29
MarMAG_015930,-35.2474,26.3109
MarMAG_021425,19.4334,-29.3832
MarMAG_015931,-32.2401,17.7052
MarMAG_015932,-31.0379,4.66455
MarMAG_015933,-20.3716,-3.215
MarMAG_015934,14.1746,-116.6627
MarMAG_037621,30.7,122.82
MarMAG_032737,-15.3298,43.2896
MarMAG_032738,-29.5064,37.94
MarMAG_032739,-35.234,26.3362
MarMAG_037625,-35.2474,26.3109
MarMAG_032740,-5.26905,-85.2336
MarMAG_039110,17.4,-24.5
MarMAG_032741,2.08285,-84.5326
MarMAG_032742,-1.85465,-84.6212
MarMAG_032743,-16.9606,-100.6674
MarMAG_032744,-23.1879,-129.547
MarMAG_032745,-23.1976,-129.635
MarMAG_032746,-8.97545,-139.2412
MarMAG_032747,-8.98475,-139.1835
MarMAG_032748,-8.90345,-140.2853
MarMAG_037626,-8.9051,-142.5614
MarMAG_032749,25.6638,-88.4724
MarMAG_021426,24.0001,-22.0001
MarMAG_032750,25.632,-88.4292
MarMAG_032751,39.163,-70.0227
MarMAG_032752,34.0274,-56.8759
MarMAG_032753,34.116,-49.7588
MarMAG_032754,-8.97545,-139.2412
MarMAG_032755,-8.98475,-139.1835
MarMAG_032756,-8.90345,-140.2853
MarMAG_032757,-8.90345,-140.2853
MarMAG_032758,-8.90305,-142.59
MarMAG_032759,36.608,17.971
MarMAG_021427,17.3516,-20.8167
MarMAG_032760,39.3744,19.3994
MarMAG_037627,-3.03,-27.33
MarMAG_071413,22.34,114.27
MarMAG_071414,22.34,114.27
MarMAG_037628,71.9052,-154.9234
MarMAG_009459,48.59166667,-123.505
MarMAG_009460,54.1883,7.9
MarMAG_009461,33.71,-118.254
MarMAG_037629,78.9393,79.3224
MarMAG_037630,78.9343,79.0758
MarMAG_027522,-29.5064,37.94
MarMAG_037631,79.2128,66.4256
MarMAG_037632,79.2169,66.4788
MarMAG_037633,79.4086,66.2404
MarMAG_037634,77.9162,117.0742
MarMAG_037635,77.9842,116.5627
MarMAG_037636,70.964,-53.5978
MarMAG_037637,64.7368,-53.0588
MarMAG_037640,-62.2444,-49.1898
MarMAG_037641,77.9842,116.5627
MarMAG_037642,74.8283,76.2096
MarMAG_027523,-30.2463,-43.292
MarMAG_037644,77.0991,-150.2252
MarMAG_037646,54.1883,7.9
MarMAG_037647,-69.94,-115.24
MarMAG_037648,-69.94,-115.24
